#VEHICLE DEFINITIONS FILE																										
#REM 	Multiplayer Additional Buildings																									
#FACTION 1																										
																										
BREED : DEFINITIONS																										
#REM	Main Base(Paveway_MP) - #DEFENITIONS																									
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETABLE
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_C	7932.71	2001.66	6244.98	0	39.99	0	SUB																
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_D	5269.35	2001.66	8481.91	0	60	0	SUB																
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_E	2001.54	2001.66	9673.02	0	80	0	SUB																
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_F	-1476.57	2001.66	9674.63	0	99.99	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_G	-4745.49	2001.66	8486.56	0	120	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_H	-7410.93	2001.66	6252.11	0	139.99	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_I	-9151.39	2001.66	3240.77	0	159.99	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_J	-9756.95	2001.66	-184.22	0	179.99	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_K	-9154.58	2001.66	-3609.78	0	-160	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_L	-7416.92	2001.66	-6622.74	0	-140	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_M	-4753.56	2001.66	-8859.67	0	-120	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_N	1992.37	2001.66	-10052.4	0	-80	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_O	-1485.74	2001.66	-10050.8	0	-100	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_P	5261.29	2001.66	-8864.33	0	-60	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_Q	7926.73	2001.66	-6629.87	0	-40	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	OBK-OM_SGASS_R	9667.19	2001.66	-3618.54	0	-20	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	ANT-ANTENAELARGE	280.98	7455.7	2507.87	0	0	0	SUB
	#SUBOB	RB-SPYGLASS_BASE_DM	ANT-ANTENAELARGE	211.39	7455.7	-2885.63	0	0	0	SUB
	#SUBOB	RB-Spyglass_Base_DM	BU-PATROLNESTA_MP	-2727.48	860.32	11627.2	0	28.5	0	SUB
	#SUBOB	RB-Spyglass_Base_DM	BU-PATROLNESTB_MP	3232.31	860.32	11627.2	0	-28.49	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_B_DM	257.84	3788.7	4766.14	0	90	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_B_DM	257.84	3788.7	-5156.54	0	-90	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	-1252.74	3800.13	-187.35	0	0	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	-1623.65	3801.66	3036.09	0	-20.5	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	2038.07	3800.13	3039.89	0	20.5	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	-2168.58	3800.13	-187.35	0	0	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	-1610.59	3800.13	-3425.33	0	20.5	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	-269.2	3800.13	-187.35	0	0	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	872.76	3800.13	-187.35	0	0	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	1779.37	3801.66	-183.6	0	0	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	2615.55	3800.13	-187.35	0	0	0	SUB
	#SUBOB	RB-SG_BMID_INT_DM	LGT-SG_WLIGHT_SMALL_C_DM	2038.07	3800.13	-3425.33	0	-20.5	0	SUB
										
#REM	Large Bridge(Paveway_MP) - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	PB2-SRAMP_MP	PB-PIER01_MP	-5448.3	-1443.21	-3271.02	0	179.99	0	SUB
	#SUBOB	PB2-SRAMP_MP	PB-PIER_MP	-5448.3	-1443.21	3298.61	0	179.99	0	SUB
	#SUBOB	PB2-SRAMP_MP	PB-SBRIDGE_MP	-4733.07	189.94	28.74	0	0	0	SUB
	#SUBOB	PB2-SRAMP_MP	PB2-LTOWER_MP	-4723.94	3274.43	3301.8	0	179.99	0	SUB
	#SUBOB	PB2-LTOWER_MP	PB-LTOWERINSIDE_MP	239.04	-2018.8	-0.87	0	0	0	SUB
	#SUBOB	PB2-SRAMP_MP	PB2-LTOWER01_MP	-4723.94	3274.43	-3267.83	0	179.99	0	SUB
	#SUBOB	PB2-LTOWER01_MP	PB-LTOWERINSIDE01_MP	239.05	-2018.8	-0.88	0	0	0	SUB
	#SUBOB	PB2-SRAMP_MP	ST-LARGEA_A_MP	-3559.7	725.1	3298.445	0	-90	0	SUB
	#SUBOB	PB2-SRAMP_MP	ST-LARGEA_B_MP	-3559.734	725.064	-3271.184	0	-90	0	SUB
	#SUBOB	PB2-SRAMP_MP	ST-LARGEA_C_MP	-12078.994	625.409	-2937.665	0	-90	0	SUB
	#SUBOB	PB2-SRAMP_MP	ST-LARGEA_D_MP	-12078.994	625.409	2993.15	0	-90	0	SUB
	#SUBOB	ST-LARGEA_A_MP	ST-LARGEB_Switch_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	ST-LARGEA_B_MP	ST-LARGEB_Switch_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	ST-LARGEA_C_MP	ST-LARGEB_Switch_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	ST-LARGEA_D_MP	ST-LARGEB_Switch_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	PB2-LTOWER_MP	ANT-ANTENAEXSMALL	-40.14	3628.34	-0.88	0	-179.99	0	SUB
	#SUBOB	PB2-LTOWER_MP	ANT-ANTENAEXSMALL	1087.88	1209.44	-0.88	0	-179.99	0	SUB
	#SUBOB	PB2-LTOWER01_MP	ANT-ANTENAEXSMALL	-40.14	3628.34	-0.88	0	-179.99	0	SUB
	#SUBOB	PB2-LTOWER01_MP	ANT-ANTENAEXSMALL	1087.88	1209.44	-0.88	0	-179.99	0	SUB
										
#REM	Defensive Bunker - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	DB-BASE_MP	DB-ARMA_MP	1655.61	-238.03	-259.55	0	0	0	AUTO
	#SUBOB	DB-ARMA_MP	DB-ARMA01_MP	-3336.37	0.0	0.0	0	0	0	SUB
	#SUBOB	DB-ARMA_MP	DB-ARMB_MP	6.64	1170.95	-8.3	0	0	0	AUTO
	#SUBOB	DB-ARMB_MP	DB-ARMB01_MP	-3336.37	0.0	0.0	0	0	0	SUB
	#SUBOB	DB-ARMB_MP	DB-ARMC_MP	-3.07	962.03	7.17	0	0	0	AUTO
	#SUBOB	DB-ARMC_MP	DB-MAIN_MP	-1659.17	704.7	6.36	0	0	0	AUTO
	#SUBOB	DB-MAIN_MP	DB-INSIDE_MP	0.0	-2.07	-57.98	0	0	0	SUB
	#SUBOB	DB-MAIN_MP	DB-DOORA_MP	-1105.45	398.5	-54.35	0	0	0	SUB
	#SUBOB	DB-MAIN_MP	DB-DOORB_MP	-817.89	783.21	115.57	0	0	0	SUB
	#SUBOB	DB-MAIN_MP	DB-DOORC_MP	826.67	783.21	130.1	0	0	0	SUB
	#SUBOB	DB-MAIN_MP	DB-DOORD_MP	1120.56	398.03	-57.31	0	0	0	SUB
	#SUBOB	DB-MAIN_MP	DB-DOORE_MP	0.0	-223.16	384.69	0	0	0	AUTO
	#SUBOB	DB-MAIN_MP	DB-DOORF_MP	0.79	196.01	834.6	0	0	0	AUTO
	#SUBOB	DB-MAIN_MP	DB-DOORG_MP	-1235.71	198.13	702.43	0	0	0	AUTO
	#SUBOB	DB-MAIN_MP	DB-DOORH_MP	1236.52	198.13	702.43	0	0	0	AUTO
	#SUBOB	DB-MAIN_MP	DB-WNDWA_MP	0.8	859.85	602.76	0	0	0	AUTO
	#SUBOB	DB-MAIN_MP	DB-WNDWC_MP	1183.93	836.63	499.62	0	0	0	AUTO
	#SUBOB	DB-MAIN_MP	DB-WNDWB_MP	-1183.13	836.63	499.62	0	0	0	AUTO
	#SUBOB	DB-ARMC_MP	DB-ARMC01_MP	-3336.37	0.0	0.0	0	0	0	SUB
	#SUBOB	DB-BASE_MP	ST-MediumA_MP	-26.9	746.4	-834.1	0	90	0	SUB
	#SUBOB	DB-BASE_01_MP	DB-ARMA_01_MP	1655.61	-238.03	-259.55	0	0	0	AUTO
	#SUBOB	DB-ARMA_01_MP	DB-ARMA01_01_MP	-3336.37	0.0	0.0	0	0	0	SUB
	#SUBOB	DB-ARMA_01_MP	DB-ARMB_01_MP	6.64	1170.95	-8.3	0	0	0	AUTO
	#SUBOB	DB-ARMB_01_MP	DB-ARMB01_01_MP	-3336.37	0.0	0.0	0	0	0	SUB
	#SUBOB	DB-ARMB_01_MP	DB-ARMC_01_MP	-3.07	962.03	7.17	0	0	0	AUTO
	#SUBOB	DB-ARMC_01_MP	DB-MAIN_01_MP	-1659.17	704.7	6.36	0	0	0	AUTO
	#SUBOB	DB-MAIN_01_MP	DB-INSIDE_01_MP	0.0	-2.07	-57.98	0	0	0	SUB
	#SUBOB	DB-MAIN_01_MP	DB-DOORA_01_MP	-1105.45	398.5	-54.35	0	0	0	SUB
	#SUBOB	DB-MAIN_01_MP	DB-DOORB_01_MP	-817.89	783.21	115.57	0	0	0	SUB
	#SUBOB	DB-MAIN_01_MP	DB-DOORC_01_MP	826.67	783.21	130.1	0	0	0	SUB
	#SUBOB	DB-MAIN_01_MP	DB-DOORD_01_MP	1120.56	398.03	-57.31	0	0	0	SUB
	#SUBOB	DB-MAIN_01_MP	DB-DOORE_01_MP	0.0	-223.16	384.69	0	0	0	AUTO
	#SUBOB	DB-MAIN_01_MP	DB-DOORF_01_MP	0.79	196.01	834.6	0	0	0	AUTO
	#SUBOB	DB-MAIN_01_MP	DB-DOORG_01_MP	-1235.71	198.13	702.43	0	0	0	AUTO
	#SUBOB	DB-MAIN_01_MP	DB-DOORH_01_MP	1236.52	198.13	702.43	0	0	0	AUTO
	#SUBOB	DB-MAIN_01_MP	DB-WNDWA_01_MP	0.8	859.85	602.76	0	0	0	AUTO
	#SUBOB	DB-MAIN_01_MP	DB-WNDWC_01_MP	1183.93	836.63	499.62	0	0	0	AUTO
	#SUBOB	DB-MAIN_01_MP	DB-WNDWB_01_MP	-1183.13	836.63	499.62	0	0	0	AUTO
	#SUBOB	DB-ARMC_01_MP	DB-ARMC01_01_MP	-3336.37	0.0	0.0	0	0	0	SUB
	#SUBOB	DB-BASE_01_MP	ST-MediumA_MP	-26.9	746.4	-834.1	0	90	0	SUB
	#SUBOB	ST-MediumA_MP	ST-MediumA_SWITCH_MP	0	0	0	0	0	0	SUB
										
#REM	VTOL Base TypeA  - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	VTOL-BASEA_MP	VTOL-BASEAROCKETPIVOT_MP	0.0	1426.38	2351.56	0	0	0	SUB
#rem	#SUBOB	VTOL-BASEAROCKETPIVOT	MRL-MROCKET	0.0	0.0	0.0	0	0	0	AUTO
										
#REM	Spawn Room - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BU-SPAWNROOM_MP	BU-SPAWNROOMINTERIOR_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BU-SPAWNROOM_MP	BSE-SPAWNROOMR_MP	118.81	-293.78	-75.02	0.0	0.0	0.0	AUTO
	#SUBOB	BU-SPAWNROOM_MP	BSE-SPAWNROOML_MP	-118.81	-293.78	-75.02	0.0	-179.99	0.0	AUTO
	#SUBOB	BU-SPAWNROOM_MP	ANT-AntenaeXSmall	0.0	1024.0	-323.456	0.0	0.0	0.0	SUB
										
#REM	Cave Spawn Small - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BU-CaveSpawnSmall_MP	BU-SPAWNROOMINTERIOR_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BU-CaveSpawnSmall_MP	BSE-SPAWNROOMR_MP	118.81	-293.78	-75.02	0.0	0.0	0.0	AUTO
	#SUBOB	BU-CaveSpawnSmall_MP	BSE-SPAWNROOML_MP	-118.81	-293.78	-75.02	0.0	-179.99	0.0	AUTO
										
#REM	Cave Spawn Small - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BU-CAVESPAWNLARGE_MP	BSE-CAVESPAWNSDLBOTTOM_MP	-118.81	-293.78	-75.02	0.0	-179.99	0.0	AUTO
	#SUBOB	BU-CAVESPAWNLARGE_MP	BSE-CAVESPAWNSDRBOTTOM_MP	118.81	-293.78	-75.02	0.0	0.0	0.0	AUTO
	#SUBOB	BU-CAVESPAWNLARGE_MP	BSE-CAVESPAWNSDLTOP_MP	-118.81	560.6	-75.02	0.0	-179.99	0.0	AUTO
	#SUBOB	BU-CAVESPAWNLARGE_MP	BU-SPAWNROOMINTERIORTOP_MP	0.0	854.38	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BU-CAVESPAWNLARGE_MP	BSE-CAVESPAWNSDRTOP_MP	118.81	560.6	-75.02	0.0	0.0	0.0	AUTO
	#SUBOB	BU-CAVESPAWNLARGE_MP	BU-SPAWNROOMINTERIORBOTTOM_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
										
#REM	Small Bunker(_MP) - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BU-SMALLBUNKER_MP	SMB-HEADINSIDE_MP	-384.25	757.48	-5.09	0.0	0.0	0.0	SUB
										
#REM	BU_BunkerTypeB - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BU_BunkerTypeB_MP	ANT-Antenaesmall	1756.984	4148.137	0.0	0.0	0.0	0.0	SUB
										
#REM	Small Bridge Head - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	NULL-SMALLBRIDGEHEAD_MP	SMB-HEAD_MP	0	0	0	0	0	0	SUB
	#SUBOB	SMB-HEAD_MP	SMB-HEADINSIDE_MP	-1069.56	793.48	603.72	0	0	0	SUB
	#SUBOB	SMB-HEAD_MP	SMB-HEADINSIDE01_MP	1069.56	793.48	603.73	0	-180	0	SUB
	#SUBOB	NULL-SMALLBRIDGEHEAD_MP	SMB-SLIDINGBRIDGE_MP	0.0	426.98	4480.4	0	0	0	SUB
	#SUBOB	NULL-SMALLBRIDGEHEAD_MP	ST-SMB_BRDGECTRL_A_MP	-476.26	637.48	1693.07	0	0	0	SUB
	#SUBOB	ST-SMB_BRDGECTRL_A_MP	ST-SMB_BRDGECTRL_A_STC_MP	0	0	0	0	0	0	SUB
	#SUBOB	NULL-SMALLBRIDGEHEAD_MP	ST-SMB_BRDGECTRL_B_MP	476.26	637.48	1693.07	0	-179.99	0	SUB
	#SUBOB	ST-SMB_BRDGECTRL_B_MP	ST-SMB_BRDGECTRL_B_STC_MP	0	0	0	0	0	0	SUB
	#SUBOB	NULL-SMALLBRIDGEHEAD_MP	ST-SMB_BRDGECTRL_C_MP	-902.97	616.07	6991.03	0	0	0	SUB
	#SUBOB	ST-SMB_BRDGECTRL_C_MP	ST-SMB_BRDGECTRL_C_STC_MP	0	0	0	0	0	0	SUB
	#SUBOB	NULL-SMALLBRIDGEHEAD_MP	ST-SMB_BRDGECTRL_D_MP	902.75	616.07	6991.03	0	-179.99	0	SUB
	#SUBOB	ST-SMB_BRDGECTRL_D_MP	ST-SMB_BRDGECTRL_D_STC_MP	0	0	0	0	0	0	SUB
	#SUBOB	SMB-HEAD_MP	SMB-HEAD_Roof_MP	0.0	0.0	0.0	0	0	0	SUB
										
#REM	Prison Composite B - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST03Z_R_MP	1434.75	-6360.48	-6368.53	0.0	90.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST03Z_L_MP	1434.75	-6360.49	-6606.15	0.0	-90.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST04XZ_R_LOX	585.33	-5781.93	-8656.8	0.0	45.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST04XZ_L_LOX	417.29	-5781.93	-8824.83	0.0	-135.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST05Z_L_MP	1434.73	-5781.93	-6606.15	0.0	-90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST05Z_R_MP	1434.73	-5781.93	-6368.52	0.0	90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST06X_R_LOX	-1870.97	-5781.93	-9674.24	0.0	180.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST06X_L_LOX	-1633.34	-5781.93	-9674.24	0.0	0.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST07X_L_MP	-1633.34	-6939.04	-9674.24	0.0	0.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST07X_R_MP	-1870.97	-6939.04	-9674.24	0.0	180.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST08XZ_L_LOX	585.33	-5203.38	-8656.8	0.0	44.99	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST08XZ_R_LOX	417.29	-5203.38	-8824.83	0.0	-135.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST09XZ_R_LOX	585.33	-5203.38	-4317.87	0.0	-45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST09XZ_L_LOX	417.29	-5203.38	-4149.84	0.0	134.99	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST10XZ_L_LOX	417.29	-5781.93	-4149.84	0.0	134.99	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST10XZ_R_LOX	585.33	-5781.93	-4317.87	0.0	-45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST11XZ_L_LOX	-4089.65	-5203.38	-4317.88	0.0	-135.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST11XZ_R_LOX	-3921.62	-5203.38	-4149.84	0.0	45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST12XZ_R_LOX	-3921.62	-5781.93	-4149.84	0.0	45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST12XZ_L_LOX	-4089.65	-5781.93	-4317.88	0.0	-135.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST13XZ_L_LOX	-3921.61	-5203.38	-8824.84	0.0	-45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST13XZ_R_LOX	-4089.65	-5203.38	-8656.8	0.0	134.99	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST14XZ_L_LOX	-3921.61	-5781.93	-8824.84	0.0	-45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	PNDR-B_ST14XZ_R_LOX	-4089.65	-5781.93	-8656.8	0.0	134.99	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_LS_A_MP	-2341.54	-6163.75	-7369.41	0.0	0.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_LS_B_MP	-2341.54	-6163.75	-5605.26	0.0	0.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_LS_C_MP	-691.39	-6163.75	-6490.67	0.0	0.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_RLIFT_MP	-1752.16	-7157.253	-6487.33	0.0	0.0	0.0	AUTO
	#SUBOB	BSE-PRISONCOMPB_RLIFT_MP	BSE-PRISONCOMPB_RLIFT_S_B_MP	-12.02	-4.94	29.4	0.0	-67.49	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_RLIFT_MP	BSE-PRISONCOMPB_RLIFT_S_A_MP	-12.15	-4.94	-29.35	0.0	67.49	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_LIFTS_LV04_MP	-2402.9	-5426.49	-6486.56	0.0	0.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_LIFTS_LV03_MP	-2402.9	-6005.09	-6487.25	0.0	0.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_LIFTS_LV02_MP	-2402.9	-6584.21	-6487.25	0.0	0.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_LIFTS_LV01_MP	-2402.9	-7162.24	-6487.25	0.0	0.0	0.0	SUB
#rem	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_RAILTOP	-1752.19	-5692.79	-6487.29	0.0	0.0	0.0	SUB
#rem	#SUBOB	BSE-PRISONCOMPB_MP	BSE-PRISONCOMPB_RAILBOTTOM	-1752.1	-6817.9	-6487.29	0.0	0.0	0.0	SUB
										
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-1305.72	-5437.9	-7564.95	0.0	22.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-1305.72	-6014.66	-7564.95	0.0	22.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-1305.72	-7171.77	-7564.95	0.0	22.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-2927.37	-5437.9	-6486.42	0.0	90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-2927.37	-6014.66	-6486.42	0.0	90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-2927.37	-7171.77	-6486.42	0.0	90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-1305.86	-5437.9	-5407.17	0.0	157.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-1305.86	-6014.66	-5407.17	0.0	157.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_C	-1305.86	-7171.77	-5407.17	0.0	157.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	359.3	-4906.74	-4346.2	0.0	45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	359.3	-5489.7	-4346.2	0.0	45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	1258.28	-5489.7	-6477.61	0.0	0.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	1258.28	-6068.23	-6477.61	0.0	0.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	385.23	-4911.12	-8606.72	0.0	135.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	385.23	-5489.67	-8606.72	0.0	135.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-1748.47	-5489.67	-9494.13	0.0	90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-1748.47	-6646.78	-9494.13	0.0	90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-3874.07	-4911.12	-8617.71	0.0	45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-3874.07	-5489.7	-8617.71	0.0	45.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-3877.88	-5489.7	-4358.48	0.0	135.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-3877.88	-4911.16	-4358.48	0.0	135.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-2575.2	-6595.01	-6487.07	0.0	90.0	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-1439.6	-6595.01	-5733.13	0.0	157.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-1440.6	-6595.01	-7239.11	0.0	-157.49	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-2686.11	-6887.87	-4233.29	90.0	-156.99	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	501.87	-6887.87	-5554.18	90.0	112.49	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-820.14	-5152.14	-4232.4	90.0	157.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-820.14	-5730.76	-4232.4	90.0	157.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-820.14	-6310.72	-4232.4	90.0	157.5	0.0	SUB
	#SUBOB	BSE-PRISONCOMPB_MP	LGT-PRSNB_WL_S_D	-820.14	-6887.87	-4232.4	90.0	157.5	0.0	SUB
