#VEHICLE DEFINITIONS FILE																										

USC : DEFINITIONS																										
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	LGEARDOOR2	DOOR	137	-1	0	5	NONE	NONE	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DPGUN1a	TURRET	127	-1	0	5	NONE	CONE	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DPGUN2a	ROTATE	128	-1	0	5	NONE	OWNER	1	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SGUNBASEa	TURRET	129	-1	0	5	NONE	NONE	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SGUNSEATa	TURRET	130	-1	0	5	NONE	NONE	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DPLIGHTS	STATIC	141	-1	0	5	NONE	NONE	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0

#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	APC	DRIVE	420	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	30	30	0	1	0	2	0	0	0	0	0
	#DEF	APCMZL	TURRET	128	-1	0	1	SPHERE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	APCTYRE1	WHEEL	419	-1	0	1	SPHERE	NONE	0	0	1	200	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	APCTYRE2	WHEEL	419	-1	0	1	SPHERE	NONE	0	0	1	200	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	APCTYRE3	WHEEL	419	-1	0	1	SPHERE	NONE	0	0	1	200	0	0	80	2	0	1	0	0	0	0	0	0	0
#rem	#DEF	APCGUNSTAND	TURRET	423	-1	0	1	SPHERE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	APCDOOR	DOOR	421	-1	0	1	BOX	NONE	0	0	1	0	0	0	80	2	0	1	0	2	0	0	0	0	0
	#DEF	APCINNER	STATIC	2591	-1	0	1	NONE	NONE	0	0	1	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	APC_CONT1	CONTROLLER	244	-1	0	0	NONE	NONE	0	0	0	0	0	0	30	60	0	1	0	0	0	0	0	0	0

	#DEF	BUGGY2	DRIVE	150	-1	0	0	POLY	NONE	0	0	1	1500	0	1000	50	40	0	1	0	0	0	0	0	0	1
	#DEF	BUGTYRER1	WHEEL	153	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	BUGTYREL2	WHEEL	154	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	BUGTYRER3	WHEEL	153	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	BUGTYREL4	WHEEL	154	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	BUGHATCH	TURRET	163	-1	0	0	SPHERE	CIRCLE	0.2	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	0
	#DEF	BUG_GUN	TURRET	156	-1	0	0	SPHERE	OWNER	0	1	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	BUGSEAT	STATIC	152	-1	0	0	SPHERE	NONE	0	0	0	0	0	0	30	60	0	1	0	0	0	0	0	0	0
	#DEF	BUGCANOPY	DOOR	151	-1	0	0	SPHERE	NONE	0	0	1	0	0	0	30	60	0	1	0	0	0	0	0	0	0
	#DEF	BUGCONT	CONTROLLER	244	-1	0	0	NONE	NONE	0	0	0	0	0	0	30	60	0	1	0	0	0	0	0	0	0
	#DEF	SAMLAUNCH	TURRET	289	-1	0	0	SPHERE	NONE	0	0	0	0	0	0	30	60	0	1	0	0	0	0	0	0	0

	#DEF	HUMV	DRIVE	243	-1	0	10	POLY	NONE	0	1	1	2500	0	1500	40	20	0	1	0	1	0	0	0	0	1
	#DEF	HUMV_MK2	DRIVE	326	-1	0	10	POLY	NONE	0	1	1	2500	0	1500	40	20	0	1	0	1	0	0	0	0	1
	#DEF	HUMV_MK3	DRIVE	213	-1	0	10	POLY	NONE	0	1	1	2500	0	1500	40	20	0	1	0	1	0	0	0	0	1
	#DEF	HUMV_LTYRE	WHEEL	247	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	HUMV_RTYRE	WHEEL	246	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	HUMV_LTYREB	WHEEL	247	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	HUMV_RTYREB	WHEEL	246	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	HUMV_CONT1	CONTROLLER	244	-1	0	0	SPHERE	NONE	0	0	0	0	0	0	30	60	0	1	0	0	0	0	0	0	0
	#DEF	HUMV_CONT2	TURRET	245	-1	0	0	SPHERE	NONE	0	0	0	0	0	0	30	60	0	1	0	0	0	0	0	0	0

	#DEF	FLATBED	DRIVE	2040	-1	0	10	POLY	NONE	0	1	1	2500	0	100000	15	4	0	1	0	1	0	0	0	0	1
	#DEF	FLATBED_LTYRE	WHEEL	2041	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	FLATBED_RTYRE	WHEEL	2042	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	TURRBASE	STATIC	230	-1	0	4	SPHERE	NONE	0	0	1	1500	0	0	30	20	1	1	0	0	0	0	0	0	0
	#DEF	TURRMAIN	TURRET	231	-1	0	4	SPHERE	CONE	1	1	1	0	0	0	30	20	1	1	0	0	0	0	0	0	1
	#DEF	TURRDOOR	TURRET	232	-1	0	4	SPHERE	NONE	0	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	0

	#DEF	TANKBASE_COMP	DRIVE	161	-1	0	2	POLY	NONE	0	0	1	10000	0	3000	20	1	0	1	0	0	0	0	0	0	1
	#DEF	TANKBASE	DRIVE	161	-1	0	2	POLY	NONE	0	0	1	10000	0	3000	20	1	0	1	0	0	0	0	0	0	1
	#DEF	TANKTURR	TURRET	162	-1	-1	-1	POLY	CONE	0.5	0	1	0	0	0	30	20	1	1	0	0	0	0	0	0	1
	#DEF	TANKTURR2	TURRET	162	-1	0	-1	POLY	CONE	0.5	0	1	0	0	0	30	20	1	1	0	0	0	0	0	0	1
	#DEF	TANKTURR4	TURRET	162	-1	0	-1	POLY	CONE	0.5	0	1	0	0	0	30	20	1	1	0	0	0	0	0	0	1
	#DEF	TANKHATCH	TURRET	163	-1	0	-1	SPHERE	CONE	0.3	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	1
	#DEF	TANKHATCH2	TURRET	163	-1	0	-1	SPHERE	CONE	0.3	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	1
	#DEF	TANKHATCH3	TURRET	163	-1	0	-1	SPHERE	CONE	0.3	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	1
	#DEF	HATCHLID	TURRET	164	-1	-1	-1	SPHERE	NONE	0	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	0
	#DEF	TANKWHEEL	WHEEL	165	-1	-1	-1	SPHERE	NONE	0	0	0	50	0	0	30	20	1	1	0	0	0	0	0	0	0
	#DEF	TANKWHEEL2	WHEEL	168	-1	-1	-1	SPHERE	NONE	0	0	0	50	0	0	30	20	1	1	0	0	0	0	0	0	0
	#DEF	TRACKS	STATIC	169	-1	-1	-1	NONE	NONE	0	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	0
	#DEF	TANKLIGHTS	STATIC	287	-1	-1	-1	NONE	NONE	0	0	0	0	0	0	30	20	1	1	0	0	0	0	0	0	0

	#DEF	DEST_TANK3	STATIC	100	-1	0	2	POLY	NONE	0	0	1	1500	0	5000	30	20	1	1	0	0	0	0	0	0	0
	#DEF	DEST_TANK4	STATIC	100	-1	0	2	POLY	NONE	0	0	1	1500	0	5000	30	20	1	1	0	0	0	0	0	0	0
	#DEF	DEST_TANK5	STATIC	98	-1	0	2	POLY	NONE	0	0	1	1500	0	5000	30	20	1	1	0	0	0	0	0	0	0

	#DEF	DEST_HUMV1	STATIC	329	-1	0	2	POLY	NONE	0	0	1	1500	0	5000	30	20	1	1	0	0	0	0	0	0	0
	#DEF	DEST_HUMV2	STATIC	328	-1	0	2	POLY	NONE	0	0	1	1500	0	5000	30	20	1	1	0	0	0	0	0	0	0

	#DEF	DEST_DP1	STATIC	2307	-1	0	2	POLY	NONE	0	0	1	1500	0	5000	30	20	1	1	0	0	0	0	0	0	0

	#DEF	WALKER	BIPED	5	-1	0	3	POLY	NONE	0	0	1	3000	0	2500	20	20	0	1	0	0	0	0	0	0	1
	#DEF	WALKER_WAIST	TURRET	5	-1	0	3	NONE	CONE	0.2	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_PELVIS	BIPED	280	-1	0	3	BOX	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_R_THIGH	BIPED	284	-1	0	3	BOX	NONE	0	0	1	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_L_THIGH	BIPED	281	-1	0	3	BOX	NONE	0	0	1	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_L_SHIN	BIPED	285	-1	0	3	BOX	NONE	0	0	1	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_R_SHIN	BIPED	282	-1	0	3	BOX	NONE	0	0	1	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_L_FOOT	BIPED	286	-1	0	3	BOX	NONE	0	0	1	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_LTOEA	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_LTOEB	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_LTOEC	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_LTOED	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_R_FOOT	BIPED	283	-1	0	3	BOX	NONE	0	0	1	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_RTOEA	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_RTOEB	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_RTOEC	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKER_RTOED	BIPED	288	-1	0	3	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	WALKERTURR	TURRET	162	-1	0	6	BOX	CONE	0.2	1	1	0	0	0	30	20	0	1	0	0	0	0	0	0	1

#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	SCOUT	SPACE	233	-1	233	3	POLY	CONE	0.3	1	1	440	0	500	26	1	1	1	1	0	0	0	0	0	1
	#DEF	LSCOUTENG	JET	234	-1	0	3	BOX	NONE	0	0	1	0	250	500	0	0	0	0	0	0	0	0	0	0	0
	#DEF	RSCOUTENG	JET	235	-1	0	3	BOX	NONE	0	0	1	0	250	500	0	0	0	0	0	0	0	0	0	0	0
	#DEF	LSCOUTENG_MP	JET	234	-1	0	3	BOX	NONE	0	0	1	0	250	6000	0	0	0	0	0	0	0	0	0	0	0
	#DEF	RSCOUTENG_MP	JET	235	-1	0	3	BOX	NONE	0	0	1	0	250	6000	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SCOUTFAN	ROTATE_THROTTLE	236	-1	0	3	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SCOUT_SIDEGEAR	DOOR	237	-1	0	3	NONE	NONE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SCOUT_REARGEAR	DOOR	238	-1	0	3	NONE	NONE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SCOUTRWHEEL	WHEEL	87	-1	0	3	NONE	NONE	0	0	1	4000	0	0	20	20	1	1	0	0	0	0	0	0	0
	#DEF	SCOUTFWHEEL	WHEEL	86	-1	0	3	NONE	NONE	0	0	1	4000	0	0	20	20	1	1	0	0	0	0	0	0	0
	#DEF	SCOUT_CANOPY	DOOR	151	-1	0	3	SPHERE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SCOUT_GUNL	TURRET	240	-1	0	3	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SCOUT_GUNR	TURRET	241	-1	0	3	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	SCOUT_CONT	CONTROLLER	244	-1	0	0	NONE	NONE	0	0	0	0	0	0	30	60	0	1	0	0	0	0	0	0	0


	#DEF	AWHEEL_SMOKE	WHEEL	5	-1	0	3	NONE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	AWHEEL	WHEEL	5	-1	0	3	NONE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	AWHEEL1	WHEEL	5	-1	0	3	NONE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	AWHEEL2	WHEEL	5	-1	0	3	NONE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	AWHEEL3	WHEEL	5	-1	0	3	NONE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	AWHEEL3A	WHEEL	5	-1	0	3	NONE	NONE	0	0	0	0	0	0	80	2	0	1	0	0	0	0	0	0	0

	#DEF	PROBE	SPACE	186	-1	0	6	POLY	CONE	8	1	0	250	0	1200	30	2	1	1	1	0	0	0	0	0	0
	#DEF	PROBEENG	JET	187	-1	0	7	POLY	NONE	0	0	0	250	500	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	PROBEFAN1	ROTATE	188	-1	0	6	NONE	NONE	0	0	0	1500	0	0	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PROBEFAN2	ROTATE	331	-1	0	6	NONE	NONE	0	0	0	1500	0	0	1200	20	1	1	0	0	0	0	0	0	0


	#DEF	BREED_TANK	DRIVE	340	-1	0	12	POLY	CONE	0.5	0	1	1000	0	2000	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_TANK_STATIC	STATIC	340	-1	0	-1	POLY	NONE	0	0	1	1000	0	0	30	10	0	1	0	0	0	0	0	0	0
	#DEF	BREED_TANK_TURR	TURRET	342	-1	0	-1	POLY	CONE	0.5	1	1	1500	0	0	30	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_TRAIN	DRIVE	827	-1	0	12	POLY	CONE	0.5	0	1	1000	0	2000	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_CARRIER1	DRIVE	826	-1	0	-1	POLY	NONE	0.5	0	1	1000	0	500	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_CARRIER2	DRIVE	826	-1	0	-1	POLY	NONE	0.5	0	1	1000	0	500	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_CARRIER3	DRIVE	826	-1	0	-1	POLY	NONE	0.5	0	1	1000	0	500	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_CARRIER4	DRIVE	826	-1	0	-1	POLY	NONE	0.5	0	1	1000	0	500	30	2	0	1	0	0	0	0	0	0	1

	#DEF	BREED_BUGGY1	DRIVE	2161	-1	0	12	POLY	CONE	0.2	0	1	1000	0	1000	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_MOBSAM	DRIVE	2161	-1	0	12	POLY	CONE	0.2	0	1	1000	0	1000	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_MOBAAA	DRIVE	2161	-1	0	12	POLY	CONE	0.2	0	1	1000	0	1000	30	2	0	1	0	0	0	0	0	0	1

	#DEF	BREED_HOLOTANK	DRIVE	2609	-1	0	12	POLY	CONE	0.2	0	1	100	0	1000	30	2	0	1	0	0	0	0	0	0	1
	#DEF	BREED_HOLOTANK_TURR	TURRET	2610	-1	0	-1	POLY	CONE	0.2	1	1	0	0	0	30	20	0	1	0	0	0	0	0	0	0
#rem	#DEF	BREED_TANK_GUN	TURRET	343	-1	0	-1	POLY	CONE	0.2	1	0	0	0	0	30	20	0	1	0	0	0	0	0	0	0

	#DEF	BREED_APC	DRIVE	350	-1	0	12	POLY	CONE	0.5	1	1	1000	0	2000	30	2	0	1	0	0	0	0	0	0	0
	#DEF	BREED_APC_FGUN	TURRET	353	-1	0	-1	POLY	CONE	0.5	0	0	1500	0	0	30	20	1	1	0	0	1	0	0	0	0
	#DEF	BREED_APC_VISOR	TURRET	351	-1	0	-1	NONE	NONE	0.5	0	0	1500	0	0	30	20	1	1	0	0	1	0	0	0	0
	#DEF	BREED_APC_DOOR	TURRET	353	-1	0	-1	SPHERE	NONE	0	0	0	1500	0	0	30	20	1	1	0	0	0	0	0	0	0

	#DEF	BSPEEDER	DRIVE	380	-1	0	12	POLY	CONE	0	1	1	500	0	10000000	120	40	0	1	0	0	0	0	0	0	1
	#DEF	BSPEEDER2	DRIVE	380	-1	0	-1	POLY	CONE	0	1	1	1000	0	10000000	50	40	0	1	1	0	0	0	0	0	1
	#DEF	BSPEEDER3	SPACE	380	-1	0	-1	POLY	CONE	0	1	1	1000	0	10000000	120	40	0	1	1	0	0	0	0	0	1
	#DEF	SPEEDER_WHEEL	WHEEL	196	-1	0	3	SPHERE	NONE	0	0	0	60	0	10000000	80	2	0	1	0	0	0	0	0	0	0
	#DEF	SPEEDER_WHEEL2	WHEEL	196	-1	0	3	SPHERE	NONE	0	0	0	60	0	10000000	80	2	0	1	0	0	0	0	0	0	0


	#DEF	HUMVTURRET	TURRET	378	-1	0	-1	NONE	CIRCLE	0.1	0	0	1500	0	1000	30	20	1	1	0	0	0	0	0	0	0
	#DEF	RESIS1TURRET	TURRET	378	-1	0	-1	NONE	CIRCLE	0.1	0	0	1500	0	1000	30	20	1	1	0	0	0	0	0	0	0

	#DEF	BFIGHTER	SPACE	385	-1	0	-1	BOX	CONE	8	1	1	1000	0	1100	40	25	1	1	1	0	0	1	0	0	1
	#DEF	BFSPHERE	STATIC	2644	-1	0	-1	BOX	CONE	8	1	1	700	0	1100	50	25	1	1	1	0	0	0	0	0	1
	#DEF	BFIGHTER2	SPACE	385	-1	0	-1	BOX	CONE	8	1	1	700	0	1100	50	25	1	1	1	0	0	0	0	0	1
	#DEF	BFIGHTER3	SPACE	385	-1	0	-1	BOX	CONE	8	1	1	2000	0	1100	40	25	1	1	1	0	0	0	0	0	1
	#DEF	BFIGHTERENG	JET	5	-1	0	-1	BOX	NONE	0	0	1	0	1000	500	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BFIGHTER_GUN	TURRET	5	-1	0	-1	NONE	CONE	8	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BFIGHTER_GUN2	TURRET	5	-1	0	-1	NONE	CONE	8	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	BBOMBER	SPACE	493	-1	0	-1	BOX	CONE	8	1	1	900	0	800	30	25	1	1	1	0	0	0	0	0	1
	#DEF	BFIGHTER_GUN1	TURRET	5	-1	0	-1	NONE	CONE	12	0	0	100	500	0	0	0	0	0	0	0	0	0	0	0	0

	#DEF	BDROPSHIP	SPACE	2600	-1	0	-1	POLY	CONE	8	1	1	5000	0	2000	40	1	1	1	1	1	0	0	0	0	1
	#DEF	LGEAR_ARM1	DOOR	2601	-1	0	-1	NONE	NONE	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	LGEAR_ARM2	DOOR	2602	-1	0	-1	NONE	NONE	0	0	1	100	0	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	LGEAR_ARM3	DOOR	2603	-1	0	-1	POLY	NONE	0	0	1	100	500	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	LGEAR_ARM4	WHEEL	2608	-1	0	-1	POLY	NONE	0	0	1	100	500	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BDROPSHIP_RIG	STATIC	2604	-1	0	-1	BOX	NONE	0	0	0	100	500	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	RIG_ARM1	DOOR	2605	-1	0	-1	NONE	NONE	0	0	0	100	500	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	RIG_ARM2	DOOR	2606	-1	0	-1	NONE	NONE	0	0	0	100	500	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	RIG_ARM3	DOOR	2607	-1	0	-1	NONE	NONE	0	0	0	100	500	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BDROPSHIPENG	JET	5	-1	0	5	NONE	NONE	0	0	1	500	3500	500000	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BDROPSHIP_GUN	TURRET	2633	-1	0	5	NONE	CONE	8	0	1	500	3500	0	0	0	0	0	0	0	0	0	0	0	0


	#DEF	BREED_PRISONSHIP	DRIVE	373	-1	0	-1	POLY	NONE	0.5	1	1	1000	0	99999999	30	2	0	1	0	2	0	1	0	0	0

	#DEF	SAUL_CART	DRIVE	1554	-1	0	9	POLY	NONE	0	1	1	2500	0	100000	15	5	0	1	0	1	0	0	0	0	1
	#DEF	CART_LWHEEL	WHEEL	1555	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	CART_RWHEEL	WHEEL	1556	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	CART_LWHEELR	WHEEL	1555	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0
	#DEF	CART_RWHEELR	WHEEL	1556	-1	0	0	SPHERE	NONE	0	0	1	60	0	0	80	2	0	1	0	0	0	0	0	0	0


#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE

	#DEF	BREED_SCOUT	DRIVE	2036	-1	0	6	POLY	CONE	0.2	0	1	1000	0	500	30	2	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SCOUT_GUN	TURRET	2039	-1	0	6	NONE	CONE	0.2	1	0	0	0	0	0	20	0	1	0	0	1	0	0	0	0
	#DEF	BREED_SCOUT_LENG	TURRET	2038	-1	0	6	NONE	NONE	0	0	0	0	700	0	0	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SCOUT_RENG	TURRET	2037	-1	0	6	NONE	NONE	0	0	0	0	700	0	0	20	0	1	0	0	0	0	0	0	0

	#DEF	BREED_SCOUT2	SPACE	2036	-1	0	6	POLY	CONE	0.2	0	1	1000	0	500	30	2	0	1	1	0	0	0	0	0	0
	#DEF	BREED_SCOUT2_LENG	JET	2038	-1	0	6	NONE	NONE	0	0	0	0	700	0	0	0	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SCOUT2_RENG	JET	2037	-1	0	6	NONE	NONE	0	0	0	0	700	0	0	0	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SCOUT2_GUN	TURRET	2039	-1	0	6	NONE	CONE	0.2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0

	#DEF	BREED_MOTHERSHIP	STATIC	2083	-1	-1	-1	POLY	CIRCLE	1	0	0	1500	0	1000000	500	20	1	0	0	1	0	0	0	0	1
	#DEF	BREED_MOTHERSHIP2	STATIC	2084	-1	-1	-1	POLY	CIRCLE	1	0	0	1500	0	1000000	500	20	1	0	0	1	0	0	0	0	1
	#DEF	BREED_MOTHERSHIP3	STATIC	2085	-1	-1	-1	POLY	CIRCLE	1	0	0	1500	0	1000000	500	20	1	0	0	1	0	0	0	0	1
	#DEF	BREED_MOTHERSHIP4	TURRET	2086	-1	-1	-1	POLY	CIRCLE	1	0	0	1500	0	1000000	500	20	1	0	0	1	0	0	0	0	1

	#DEF	DROPSHIP_CRASHSITE	STATIC	967	-1	0	6	POLY	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	DROPSHIP2	SPACE	2179	-1	0	6	POLY	CONE	0.2	1	1	5000	0	200	50	1	0	1	1	1	0	0	0	0	0
	#DEF	DP2_LENG	JET	2183	-1	0	6	NONE	NONE	0	0	0	500	3500	0	0	20	0	1	0	0	0	0	0	0	0
	#DEF	DP2_RENG	JET	2182	-1	0	6	NONE	NONE	0	0	0	500	3500	0	0	20	0	1	0	0	0	0	0	0	0
	#DEF	DP2_DOOR	DOOR	2181	-1	-1	-1	POLY	CIRCLE	1	0	0	1500	0	0	500	20	1	0	0	1	0	0	0	0	1
	#DEF	DP2_FIN	TURRET	2180	-1	-1	-1	POLY	CIRCLE	1	0	0	1500	0	0	500	20	1	0	0	0	0	0	0	0	1
	#DEF	DP2_FOOT	WHEEL	2184	-1	-1	-1	POLY	CIRCLE	1	0	0	1500	0	0	500	20	1	0	0	0	0	0	0	0	1

