#VEHICLE DEFINITIONS FILE																										
#REM 	Large Base 3																									
#FACTION 1																										
																										
BREED : DEFINITIONS																										
#REM	Main Base - #DEFENITIONS																									
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETABLE
	#SUBOB	BSE-LARGEBASE3_MP	ST-LARGEBASE3_DOORC_A_MP	-4653.87	-580.99	-5259.9	0	0	0	SUB
	#SUBOB	ST-LARGEBASE3_DOORC_A_MP	ST-LARGEBASE3_DOORC_A_SWITCH_MP	0.0	0.0	0.0	0	0	0	SUB
										
										
										
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_RDR_A_MP	9838.75	2883.43	-8726.54	0	143.5	0	SUB
	#SUBOB	ST-BSELRG3_RDR_A_MP	ST-B3_RA_S_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_RDR_B_MP	8872.04	2883.43	-10010.8	0	-36.5	0	SUB
	#SUBOB	ST-BSELRG3_RDR_B_MP	ST-B3_RB_S_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LRG3_LIFT_A_MP	7950.2	158.08	-12461.1	0	154.43	0	AUTO
	#SUBOB	BSE-LRG3_LIFT_A_MP	ST-LRG3_LIFT_A_B_SWITCH_MP	0.0	0.0	0.0	0	-179.99	0	SUB
	#SUBOB	BSE-LRG3_LIFT_A_MP	ST-LRG3_LIFT_A_A_SWITCH_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LRG3_LIFT_B_MP	6307.7	152.007	-10784.6	0	-64.56	0	AUTO
	#SUBOB	BSE-LRG3_LIFT_B_MP	ST-LRG3_LIFT_B_B_SWITCH_MP	0.0	0.0	0.0	0	-179.99	0	SUB
	#SUBOB	BSE-LRG3_LIFT_B_MP	ST-LRG3_LIFT_B_A_SWITCH_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LRG3_LIFT_C_MP	-4568.11	-712.66	-13092.7	0	0	0	AUTO
	#SUBOB	BSE-LRG3_LIFT_C_MP	ST-LRG3_LIFT_C_B_SWITCH_MP	-256.04	0.0	0.0	0	-180	0	SUB
	#SUBOB	BSE-LRG3_LIFT_C_MP	ST-LRG3_LIFT_C_A_SWITCH_MP	256.04	0.0	0.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LRG3_LIFT_D_MP	-11266.5	-1884.6	6727.4	0	0	0	AUTO
	#SUBOB	BSE-LRG3_LIFT_D_MP	ST-LRG3_LIFT_D_B_SWITCH_MP	0.0	0.0	0.0	0	-179.99	0	SUB
	#SUBOB	BSE-LRG3_LIFT_D_MP	ST-LRG3_LIFT_D_A_SWITCH_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LRG3_LIFT_E_MP	1740.3	160.933	6863.6	0	180	0	AUTO
	#SUBOB	BSE-LRG3_LIFT_E_MP	ST-LRG3_LIFT_E_B_SWITCH_MP	0.0	0.0	0.0	0	-179.99	0	SUB
	#SUBOB	BSE-LRG3_LIFT_E_MP	ST-LRG3_LIFT_E_A_SWITCH_MP	0.0	0.0	0.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSA_MP	9429.37	2764.21	-9401.65	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSB_MP	9254.85	197.41	-9313.05	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSC_MP	-4580.4	1248.0	-10269.3	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSD_MP	-4775.2	226.3	-11897.3	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSE_MP	-4566.7	-673.5	-10283.2	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSF_MP	-4769.6	-228.2	6800.7	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSG_MP	-4743.6	123.9	6782.0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LARGEBASE3RAILINGSH_MP	-4759.7	1249.9	6797.29	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMA_MP	-6500.43	64.49	-8812.68	0	44.99	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMB_MP	-2656.58	52.65	-8812.06	0	-44.99	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMC_MP	-4799.87	-966.97	3210.89	0	-179.99	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMD_MP	-8335.41	-966.97	6830.91	0	90	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOME_MP	-4727.72	-966.97	10367.7	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMF_MP	-1190.88	-966.97	6760.04	0	-90	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMA_DOOR_L_MP	-6531.4	-229.29	-8949.75	0	-134.99	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMA_DOOR_R_MP	-6363.37	-229.29	-8781.71	0	45	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMB_DOOR_L_MP	-2793.65	-241.12	-8781.09	0	135	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMB_DOOR_R_MP	-2625.61	-241.12	-8949.13	0	-44.99	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMC_DOOR_L_MP	-4681.05	-1260.75	3285.91	0	0	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMC_DOOR_R_MP	-4918.69	-1260.75	3285.91	0	-179.99	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMD_DOOR_L_MP	-8260.38	-1260.75	6712.09	0	-89.99	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMD_DOOR_R_MP	-8260.38	-1260.75	6949.73	0	90	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOME_DOOR_L_MP	-4846.53	-1260.75	10292.7	0	-179.99	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOME_DOOR_R_MP	-4608.9	-1260.75	10292.7	0	0	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMF_DOOR_L_MP	-1265.9	-1260.75	6878.86	0	90	0	AUTO
	#SUBOB	BSE-LARGEBASE3_MP	BSE-SPAWNROOMF_DOOR_R_MP	-1265.9	-1260.75	6641.22	0	-89.99	0	AUTO
										
#REM	New Button Deffinitions for Lifts - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BSE-LARGEBASE3_MP	ST-LRG3_LIFT_A_C_SWITCH_MP	7845.349	158.09	-11656.795	0	-115.5	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-LRG3_LIFT_B_C_SWITCH_MP	7108.551	158.09	-10884.559	0	-154.5	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LiftSwitch_A_MP	7211.683	2890.444	-12723.065	0.0	63	0.0	SUB
	#SUBOB	ST-BSELRG3_LiftSwitch_A_MP	ST-LRG3_LIFT_A_D_SWITCH_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LiftSwitch_B_MP	6004.088	2890.444	-11557.416	0.0	-154	0.0	SUB
	#SUBOB	ST-BSELRG3_LiftSwitch_B_MP	ST-LRG3_LIFT_B_D_SWITCH_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level01_A_MP	-3924.909	-543.786	-12413.168	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level01_A_MP	ST-BSELRG3_LS_C_Level01_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level01_B_MP	-5211.291	-542.611	-12413.206	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level01_B_MP	ST-BSELRG3_LS_C_Level01_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level02_A_MP	-3924.909	-158.618	-12413.168	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level02_A_MP	ST-BSELRG3_LS_C_Level02_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level02_B_MP	-5211.291	-158.618	-12413.206	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level02_B_MP	ST-BSELRG3_LS_C_Level02_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level03_A_MP	-3924.909	353.382	-12413.168	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level03_A_MP	ST-BSELRG3_LS_C_Level03_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level03_B_MP	-5211.291	353.382	-12413.206	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level03_B_MP	ST-BSELRG3_LS_C_Level03_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level04_A_MP	-3924.909	865.38	-12413.168	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level04_A_MP	ST-BSELRG3_LS_C_Level04_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level04_B_MP	-5211.291	865.38	-12413.206	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level04_B_MP	ST-BSELRG3_LS_C_Level04_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_C_Level05_A_MP	-4574.82	1377.89	-13619.893	0.0	0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_C_Level05_A_MP	ST-BSELRG3_LS_C_Level05_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level01_A_MP	-11268.067	-1714.6	6002.358	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level01_A_MP	ST-BSELRG3_LS_D_Level01_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level01_B_MP	-11266.158	-1714.6	7451.417	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level01_B_MP	ST-BSELRG3_LS_D_Level01_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level02_A_MP	-11268.067	-700.194	6002.358	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level02_A_MP	ST-BSELRG3_LS_D_Level02_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level02_B_MP	-11266.158	-700.194	7451.417	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level02_B_MP	ST-BSELRG3_LS_D_Level02_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level03_A_MP	-11268.067	330.934	6002.358	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level03_A_MP	ST-BSELRG3_LS_D_Level03_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level03_B_MP	-11266.158	330.934	7451.417	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level03_B_MP	ST-BSELRG3_LS_D_Level03_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level04_A_MP	-11268.067	1369.559	6002.358	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level04_A_MP	ST-BSELRG3_LS_D_Level04_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_D_Level04_B_MP	-11266.158	1369.559	7451.417	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_D_Level04_B_MP	ST-BSELRG3_LS_D_Level04_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level01_A_MP	1737.633	-1714.6	6139.893	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level01_A_MP	ST-BSELRG3_LS_E_Level01_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level01_B_MP	1739.542	-1714.6	7588.951	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level01_B_MP	ST-BSELRG3_LS_E_Level01_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level02_A_MP	1737.633	-696.484	6139.893	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level02_A_MP	ST-BSELRG3_LS_E_Level02_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level02_B_MP	1739.542	-696.484	7588.951	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level02_B_MP	ST-BSELRG3_LS_E_Level02_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level03_A_MP	1737.633	330.934	6139.893	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level03_A_MP	ST-BSELRG3_LS_E_Level03_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level03_B_MP	1739.542	330.934	7588.951	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level03_B_MP	ST-BSELRG3_LS_E_Level03_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level04_A_MP	1737.633	1373.269	6139.893	0.0	0.0	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level04_A_MP	ST-BSELRG3_LS_E_Level04_A_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	ST-BSELRG3_LS_E_Level04_B_MP	1739.542	1373.269	7588.951	0.0	-180	0.0	SUB
	#SUBOB	ST-BSELRG3_LS_E_Level04_B_MP	ST-BSELRG3_LS_E_Level04_B_S_MP	0.0	0.0	0.0	0.0	0.0	0.0	SUB
										
										
										
#REM	Main Base LIGHTING - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE1	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE2	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE3	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE4	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE5	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE6	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE7	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE8	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE9	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE10	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE11	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE12	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_LITE13	0	0	0	0	0	0	SUB
										
#REM	Main Base Antenae - #SUB-OBJECTS									
#REM	SUBOB	VEHICLE	SUBOB	POS			ANGLE			TASK
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT1	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT2	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT3	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT4	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT5	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT6	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT7	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT8	0	0	0	0	0	0	SUB
	#SUBOB	BSE-LARGEBASE3_MP	BSE-LBASE3_ANT9	0	0	0	0	0	0	SUB
										
BREED : STATE																
#REM	Main Base - #STATES															
#REM	STATE	VEHICLE	STATE	TRUEANGLE				FALSE ANGLE			OFFSET		TRUE_SPD	FALSE_SPD	TRUE_SPD	FALSE_SPD
	#STATE	BSE-DOORARIGHT_MP	ST03	0.0	-20.0	0.0	0.0	0.0	0.0	0	0	0	1	1	0	0
	#STATE	BSE-DOORALEFT_MP	ST03	0.0	20.0	0.0	0.0	0.0	0.0	0	0	0	1	1	0	0
	#STATE	BSE-DOORBRIGHT_MP	ST04	0.0	-15.0	0.0	0.0	0.0	0.0	0	0	0	1	1	0	0
	#STATE	BSE-DOORBLEFT_MP	ST04	0.0	15.0	0.0	0.0	0.0	0.0	0	0	0	1	1	0	0
	#STATE	BSE-DOORCRIGHT_MP	ST05	0.0	15.0	0.0	0.0	0.0	0.0	0	0	0	1	1	0	0
	#STATE	BSE-DOORCLEFT_MP	ST05	0.0	-15.0	0.0	0.0	0.0	0.0	0	0	0	1	1	0	0
#REM	Spyglass Radar Open Switch- #STATES															
#REM	STATE	VEHICLE	STATE	TRUEANGLE				FALSE ANGLE			OFFSET		TRUE_SPD	FALSE_SPD		
	#STATE	ST-LARGEBASE3_DOORA_A_DRL_MP	ST03	0.0	39.99	0.0	0	0	0	0	0	0	1	1	0	0
	#STATE	ST-LARGEBASE3_DOORA_A_DRR_MP	ST03	0.0	-39.99	0.0	0	0	0	0	0	0	1	1	0	0
	#STATE	NULL-STANDINGLARGEA_BSE3_MP	ST03	0.0	0.0	0.0	0	0	0	0	-1000	0	4	4	0	0
																
																
	#STATE	BSE-LRG3_LIFT_A_MP	ST07	0.0	0.0	0.0	0	0	0	0	25.677	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_B_MP	ST08	0.0	0.0	0.0	0	0	0	0	25.677	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_C_MP	ST09	0.0	0.0	0.0	0	0	0	0	0	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_C_MP	ST17	0.0	0.0	0.0	0	0	0	0	3.86	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_C_MP	ST18	0.0	0.0	0.0	0	0	0	0	8.98	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_C_MP	ST19	0.0	0.0	0.0	0	0	0	0	14.09	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_C_MP	ST20	0.0	0.0	0.0	0	0	0	0	19.175	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_D_MP	ST16	0.0	0.0	0.0	0	0	0	0	0	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_D_MP	ST21	0.0	0.0	0.0	0	0	0	0	10.139	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_D_MP	ST22	0.0	0.0	0.0	0	0	0	0	20.455	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_D_MP	ST23	0.0	0.0	0.0	0	0	0	0	30.792	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_E_MP	ST27	0.0	0.0	0.0	0	0	0	0	0	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_E_MP	ST24	0.0	0.0	0.0	0	0	0	0	10.139	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_E_MP	ST25	0.0	0.0	0.0	0	0	0	0	20.455	0	4	4	0	0
	#STATE	BSE-LRG3_LIFT_E_MP	ST26	0.0	0.0	0.0	0	0	0	0	30.792	0	4	4	0	0
	#STATE	BSE-SPAWNROOMA_DOOR_L_MP	ST10	0.0	0.0	0.0	0	0	0	-1.116	0	-1.116	1	1	0	0
	#STATE	BSE-SPAWNROOMA_DOOR_R_MP	ST10	0.0	0.0	0.0	0	0	0	1.116	0	1.116	1	1	0	0
	#STATE	BSE-SPAWNROOMB_DOOR_L_MP	ST11	0.0	0.0	0.0	0	0	0	-1.116	0	1.116	1	1	0	0
	#STATE	BSE-SPAWNROOMB_DOOR_R_MP	ST11	0.0	0.0	0.0	0	0	0	1.116	0	-1.116	1	1	0	0
	#STATE	BSE-SPAWNROOMC_DOOR_R_MP	ST12	0.0	0.0	0.0	0	0	0	-1.58	0	0	1	1	0	0
	#STATE	BSE-SPAWNROOMC_DOOR_L_MP	ST12	0.0	0.0	0.0	0	0	0	1.58	0	0	1	1	0	0
	#STATE	BSE-SPAWNROOMD_DOOR_R_MP	ST13	0.0	0.0	0.0	0	0	0	0	0	1.58	1	1	0	0
	#STATE	BSE-SPAWNROOMD_DOOR_L_MP	ST13	0.0	0.0	0.0	0	0	0	0	0	-1.58	1	1	0	0
	#STATE	BSE-SPAWNROOME_DOOR_R_MP	ST14	0.0	0.0	0.0	0	0	0	1.58	0	0	1	1	0	0
	#STATE	BSE-SPAWNROOME_DOOR_L_MP	ST14	0.0	0.0	0.0	0	0	0	-1.58	0	0	1	1	0	0
	#STATE	BSE-SPAWNROOMF_DOOR_L_MP	ST15	0.0	0.0	0.0	0	0	0	0	0	1.58	1	1	0	0
	#STATE	BSE-SPAWNROOMF_DOOR_R_MP	ST15	0.0	0.0	0.0	0	0	0	0	0	-1.58	1	1	0	0
																
BREED : SWITCH																
#REM	Main Base - #SWITCH															
#REM	SWITCH	VEHICLE	TYPE	STATE	ICON	POS X	POS Y	POS Z		VAR						
#rem	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST03	3	-48.0902	-17.6368	128.1	3	0						
#rem	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST03	3	-50.1788	-15.7899	148.885	3	0
#rem	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST03	3	-46.9909	-15.7899	148.885	3	0
#REM	Large Radar Base TEST SWITCH - #SWITCHES									
#REM	SWITCH	VEHICLE	TYPE	STATE	ICON	POS X	POS Y	POS Z	RADIUS	VAR
	#SWITCH	NULL-STANDINGLARGEA_BSE3_MP	STATE_TOGGLE	ST03	13	0	0	0	3.5	0
	#SWITCH	NULL-STANDINGLARGEA_BSE3_MP	STATE_TOGGLE	ST03	13	0	0	0	3.5	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST04	3	18.9903	-5.4208	-70.5383	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST04	3	-3.472	-7.3095	-86.6779	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST05	3	-46.5367	-7.2502	-54.593	3	0
	#SWITCH	BSE-LRG3_LIFT_A_MP	STATE_TOGGLE	ST07	3	2.7031	1.1005	0	3	0
	#SWITCH	BSE-LRG3_LIFT_A_MP	STATE_TOGGLE	ST07	3	-2.7031	1.1005	0	3	0
	#SWITCH	BSE-LRG3_LIFT_B_MP	STATE_TOGGLE	ST08	3	2.7031	1.1005	0	3	0
	#SWITCH	BSE-LRG3_LIFT_B_MP	STATE_TOGGLE	ST08	3	-2.7031	1.1005	0	3	0
#rem	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_TOGGLE	ST09	3	-5.492	0.7166	0	3	0
#rem	#SWITCH	BSE-LRG3_LIFT_C_MP	STATE_TOGGLE	ST09	3	5.2635	1.1005	0	3	0
#rem	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_TOGGLE	ST16	3	2.7031	1.1005	0	3	0
#rem	#SWITCH	BSE-LRG3_LIFT_D_MP	STATE_TOGGLE	ST16	3	-2.7031	1.1005	0	3	0
#rem	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_TOGGLE	ST16	3	2.7031	1.1005	0	3	0
#rem	#SWITCH	BSE-LRG3_LIFT_E_MP	STATE_TOGGLE	ST16	3	-2.7031	1.1005	0	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST10	3	-64.3996	-2.2929	-88.7316	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST11	3	-27.1705	-2.4112	-88.7253	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST12	3	-47.9987	-12.6075	32.9641	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST13	3	-82.4988	-12.6075	68.3091	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST14	3	-47.2772	-12.6075	102.822	3	0
	#SWITCH	BSE-LARGEBASE3_MP	STATE_TOGGLE	ST15	3	-12.764	-12.6075	67.6004	3	0
										
#REM	New Button Deffinitions for Lifts - #SWITCH									
